countrycode,year,Ic_Struc,Ic_Mach,Ic_TraEq,Ic_Other,Ip_Struc,Ip_Mach,Ip_TraEq,Ip_Other,Nc_Struc,Nc_Mach,Nc_TraEq,Nc_Other,Np_Struc,Np_Mach,Np_TraEq,Np_Other,Dc_Struc,Dc_Mach,Dc_TraEq,Dc_Other,Kc_Struc,Kc_Mach,Kc_TraEq,Kc_Other,Kp_Struc,Kp_Mach,Kp_TraEq,Kp_Other,Ksh_Struc,Ksh_Mach,Ksh_TraEq,Ksh_Other
BOL,1959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BOL,1960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BOL,1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BOL,1962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BOL,1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BOL,1964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BOL,1965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BOL,1966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BOL,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BOL,1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BOL,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BOL,1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BOL,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BOL,1972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BOL,1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BOL,1974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BOL,1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BOL,1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BOL,1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BOL,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BOL,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BOL,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BOL,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BOL,1982,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BOL,1983,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BOL,1984,2,0,0,1,0,0,0,0,58,5,1,6,0,0,0,0,1,1,0,1,4,1,0,1,0,0,0,0,1,0,0,0
BOL,1985,196,81,17,42,0,0,0,0,5772,512,69,503,0,0,0,0,139,68,14,96,826,131,23,150,0,0,0,0,1,0,0,0
BOL,1986,464,324,68,103,0,0,0,0,15730,1543,213,1252,0,0,0,0,379,197,42,238,3268,484,84,446,0,0,0,0,1,0,0,0
BOL,1987,598,351,73,124,0,0,0,0,18085,1859,264,1300,0,0,0,0,434,241,53,239,3617,575,101,456,0,0,0,0,1,0,0,0
BOL,1988,799,386,80,107,0,0,0,0,21412,2229,323,1353,0,0,0,0,513,291,66,243,3754,613,111,422,0,0,0,0,1,0,0,0
BOL,1989,924,393,83,122,0,0,0,0,23900,2653,384,1445,0,0,0,0,571,352,80,253,4379,744,134,455,0,0,0,0,1,0,0,0
BOL,1990,1080,546,159,154,0,0,0,0,27584,3071,487,1485,0,0,0,0,658,402,95,258,5452,975,186,522,0,0,0,0,1,0,0,0
BOL,1991,1386,856,280,249,0,0,0,0,34029,3972,722,1708,0,0,0,0,810,511,136,294,6546,1226,268,594,0,0,0,0,1,0,0,0
BOL,1992,1776,1104,420,291,0,0,0,0,39878,5057,1062,1919,0,0,0,0,946,651,199,333,7236,1449,371,632,0,0,0,0,1,0,0,0
BOL,1993,2056,979,685,356,0,0,0,0,44614,5817,1583,2110,0,0,0,0,1057,775,289,371,7872,1641,542,685,0,0,0,0,1,0,0,0
BOL,1994,2220,878,606,400,0,0,0,0,48270,6546,2008,2346,0,0,0,0,1142,892,397,418,8992,1827,680,759,0,0,0,0,1,0,0,0
BOL,1995,2545,1095,816,550,0,0,0,0,53192,7117,2480,2594,0,0,0,0,1256,959,483,468,10961,2115,887,900,0,0,0,0,1,0,0,0
BOL,1996,2964,1341,1153,613,0,0,0,0,58359,8088,3264,2917,0,0,0,0,1375,1078,626,543,11916,2524,1222,1060,0,0,0,0,1,0,0,0
BOL,1997,3392,1885,1724,899,0,0,0,0,65348,8677,4146,3170,0,0,0,0,1539,1125,765,590,12779,3012,1700,1278,0,0,0,0,1,0,0,0
BOL,1998,5477,2174,1784,1407,0,0,0,0,75488,9812,5083,3930,0,0,0,0,1766,1268,977,737,15099,3587,2178,1673,0,0,0,0,1,0,0,0
BOL,1999,4509,2124,1071,1493,0,0,0,0,79633,10371,5022,4487,0,0,0,0,1882,1353,1046,898,14869,3536,2017,1832,0,0,0,0,1,0,0,0
BOL,2000,4574,1314,1267,2133,1,0,0,0,88387,11416,5784,5934,1,0,0,0,2089,1565,1200,1187,14831,3553,2151,2308,0,0,0,0,1,0,0,0
BOL,2001,4274,1461,544,1212,1,0,0,0,91869,11637,5368,5982,1,0,0,0,2177,1586,1188,1312,15731,3670,2022,2321,0,0,0,0,1,0,0,0
BOL,2002,5250,1823,923,875,1,0,0,0,97299,11463,5023,5458,1,0,0,0,2304,1535,1063,1207,17468,3925,2040,2217,0,0,0,0,1,0,0,0
BOL,2003,4359,1497,970,1013,1,0,0,0,101388,10873,4753,5168,1,0,0,0,2427,1475,995,1101,20137,3861,1991,2168,0,0,0,0,1,0,0,0
BOL,2004,4596,1345,1065,1131,1,0,0,0,107510,11255,5056,5439,1,0,0,0,2583,1541,1054,1111,24592,4036,2133,2319,1,0,0,0,1,0,0,0
BOL,2005,5373,1551,1484,1597,1,1,0,1,120444,13297,6365,6719,1,1,0,1,2903,1818,1310,1281,27726,4446,2533,2692,1,0,0,0,1,0,0,0
BOL,2006,6820,1864,2380,2053,1,1,1,1,142068,16147,8637,8687,1,1,1,1,3431,2205,1735,1613,36536,4879,3155,3179,1,1,0,1,1,0,0,0
BOL,2007,7893,3576,2650,2506,1,1,1,1,145344,21065,11326,11207,1,1,1,1,3515,2792,2331,2031,41017,5846,3852,3765,1,1,1,1,1,0,0,0
BOL,2008,9062,6079,3084,2594,1,1,1,1,157959,25068,12517,12249,1,1,1,1,3835,3193,2558,2253,47571,8702,5112,4875,1,1,1,1,1,0,0,0
BOL,2009,9775,3222,3481,3581,1,1,1,1,157329,23061,12474,12619,1,1,1,1,3820,3114,2501,2264,46018,7780,4987,4950,1,1,1,1,1,0,0,0
BOL,2010,10616,3457,3747,5029,1,1,1,1,164052,25514,14692,16082,1,1,1,1,3978,3453,2987,2881,52797,9543,6458,6967,1,1,1,1,1,0,0,0
BOL,2011,12903,6126,5996,6501,1,1,1,1,197369,29914,18375,20299,1,1,1,1,4780,3900,3584,3761,57908,13152,9372,10118,1,1,1,1,1,0,0,0
BOL,2012,14883,5656,6866,6961,1,1,1,1,217401,33045,22178,23934,1,1,1,1,5249,4396,4368,4601,65388,13993,10885,11707,1,1,1,1,1,0,0,0
BOL,2013,17106,6662,8363,8250,1,1,1,1,236746,36697,26693,28054,1,1,1,1,5703,4858,5246,5458,73562,14919,12538,13416,1,1,1,1,1,0,0,0
BOL,2014,19528,9505,9822,8984,1,1,1,1,258072,43875,32934,32927,1,1,1,1,6211,5700,6531,6425,71814,17709,15260,15514,1,1,1,1,1,0,0,0
BOL,2015,16412,10851,11213,10256,1,1,1,1,268774,46238,35559,34695,1,1,1,1,6520,5957,6980,6735,63717,18391,16237,16011,1,1,1,1,1,0,0,0
BOL,2016,18269,10143,10481,9586,1,1,1,1,284972,46920,36374,35156,1,1,1,1,6902,6117,7255,7013,66570,18495,16525,16027,1,1,1,1,1,0,0,0
BOL,2017,19566,11938,12336,11284,1,1,1,1,297217,53101,41487,39534,1,1,1,1,7193,6891,8231,7843,73208,20483,18562,17727,1,1,1,1,1,0,0,0
BOL,2018,20235,12055,12457,11394,1,1,1,1,308629,56672,44308,41904,1,1,1,1,7472,7412,8874,8413,75777,23226,20980,19627,1,1,1,1,1,0,0,0
BOL,2019,20818,11013,11380,10409,1,1,1,1,321501,58634,45642,42782,1,1,1,1,7787,7774,9311,8680,77696,23367,21123,19530,1,1,1,1,1,0,0,0
BRA,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
BRA,1951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
BRA,1952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
BRA,1953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
BRA,1954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BRA,1955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BRA,1956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BRA,1957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BRA,1958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BRA,1959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BRA,1960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BRA,1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BRA,1962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BRA,1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BRA,1964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BRA,1965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BRA,1966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BRA,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BRA,1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BRA,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BRA,1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BRA,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BRA,1972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BRA,1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BRA,1974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BRA,1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BRA,1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BRA,1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BRA,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BRA,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BRA,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BRA,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BRA,1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BRA,1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BRA,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BRA,1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BRA,1986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BRA,1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BRA,1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BRA,1989,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BRA,1990,2,1,0,0,0,0,0,0,31,5,1,0,0,0,0,0,1,1,0,0,4,1,0,0,0,0,0,0,1,0,0,0
BRA,1991,8,3,0,0,0,0,0,0,131,21,2,1,0,0,0,0,3,3,0,0,25,6,1,0,0,0,0,0,1,0,0,0
BRA,1992,85,32,2,8,0,0,0,0,1563,237,20,16,0,0,0,0,41,32,4,4,265,65,7,6,0,0,0,0,1,0,0,0
BRA,1993,1977,719,42,185,0,0,0,0,34924,5130,394,418,0,0,0,0,922,695,87,100,6175,1445,136,163,0,0,0,0,1,0,0,0
BRA,1994,50518,21450,1087,4855,0,0,0,0,843199,124271,8439,11624,0,0,0,0,22116,16571,1840,2713,146457,34661,2887,4408,0,0,0,0,1,0,0,0
BRA,1995,62755,65650,2706,11640,0,0,0,0,1464172,246128,14138,25827,0,0,0,0,38565,31316,2979,5750,225590,64964,4574,9463,0,0,0,0,1,0,0,0
BRA,1996,76655,67167,1669,11706,0,0,0,0,1622686,295314,13951,32579,0,0,0,0,42447,38624,3057,7548,272575,82774,4711,12072,0,0,0,0,1,0,0,0
BRA,1997,89812,74304,3306,12687,0,0,0,0,1754121,339498,14916,37901,0,0,0,0,45561,44675,3091,8623,316586,99871,5228,14375,0,0,0,0,1,0,0,0
BRA,1998,95885,70553,4291,12736,0,0,0,0,1841302,366180,16250,41633,0,0,0,0,47546,48811,3287,9393,321345,106323,5615,15303,0,0,0,0,1,0,0,0
BRA,1999,97672,66356,4883,15185,0,0,0,0,2057315,407800,18826,49360,0,0,0,0,52955,55192,3818,11002,348540,117068,6431,18145,0,0,0,0,1,0,0,0
BRA,2000,130434,57630,5861,24845,0,0,0,0,2396962,452079,22581,65391,0,0,0,0,61116,62374,4580,13946,391509,128014,7603,24475,0,0,0,0,1,0,0,0
BRA,2001,138042,68947,7065,30794,0,0,0,0,2739530,499805,26805,84130,0,0,0,0,69562,68495,5424,18203,421798,137660,8819,31013,0,0,0,0,1,0,0,0
BRA,2002,155012,70579,9223,32546,0,0,0,0,3229964,563564,33399,103875,0,0,0,0,81603,77697,6709,22643,494357,154975,11000,37875,0,0,0,0,1,0,0,0
BRA,2003,154039,78618,14593,39488,0,0,0,0,3691924,620554,43663,127185,0,0,0,0,92991,85529,8475,27010,575316,172851,14565,46427,0,1,0,1,1,0,0,0
BRA,2004,179128,95348,19953,44658,0,1,0,1,4121301,677286,56867,149510,0,0,0,0,103057,92651,10928,30941,663028,192430,19334,54696,0,1,0,1,1,0,0,0
BRA,2005,190578,103649,26905,49087,0,1,0,1,4492266,725731,73750,171845,0,1,0,1,111653,99168,14052,35281,716011,205478,25092,61774,1,1,0,1,1,0,0,0
BRA,2006,205187,119091,34990,55406,1,1,1,1,4804050,771644,94493,195229,1,1,1,1,118599,105213,17944,39947,781781,222835,32593,70002,1,1,1,1,1,0,0,0
BRA,2007,233679,141458,50880,63516,1,1,1,1,5172773,836196,126881,222500,1,1,1,1,126715,113899,23640,45313,873268,248135,44653,81141,1,1,1,1,1,0,0,0
BRA,2008,272129,182357,74364,73995,1,1,1,1,5804066,960237,180190,262616,1,1,1,1,141146,130413,33327,53787,959041,284023,62934,94440,1,1,1,1,1,0,0,0
BRA,2009,321093,153139,81132,81311,1,1,1,1,6429400,1036376,231165,300344,1,1,1,1,155123,145045,44418,61827,982677,293569,78074,103995,1,1,1,1,1,0,0,0
BRA,2010,397310,193422,117234,89980,1,1,1,1,7065707,1131741,305523,337694,1,1,1,1,168856,158014,57540,69306,1174552,336721,107133,120679,1,1,1,1,1,0,0,0
BRA,2011,454419,215276,127598,104634,1,1,1,1,7746241,1234351,377692,382913,1,1,1,1,183738,173751,73151,78723,1297148,370314,132918,138284,1,1,1,1,1,0,0,0
BRA,2012,519571,236646,125635,115608,1,1,1,1,8812493,1383259,449897,439060,1,1,1,1,207609,196278,90207,90677,1382515,399977,153620,154358,1,1,1,1,1,0,0,0
BRA,2013,568616,276369,145280,124679,1,1,1,1,9650947,1516116,516936,485585,1,1,1,1,225725,215380,103541,101316,1507813,437167,176055,169887,1,1,1,1,1,0,0,0
BRA,2014,597352,286213,134027,130861,1,1,1,1,10727259,1664489,572242,536318,1,1,1,1,249529,239113,117741,112685,1640415,477193,192630,185671,1,1,1,1,1,0,0,0
BRA,2015,566408,261202,104421,137366,1,1,1,1,11898191,1785045,596731,588944,1,1,1,1,275911,260495,126898,124047,1640480,484888,191945,193736,1,1,1,1,1,0,0,0
BRA,2016,522944,230607,87104,132616,1,1,1,1,12556555,1805558,580121,614587,1,1,1,1,289895,266394,125045,131031,1754961,489124,187389,200433,1,1,1,1,1,0,0,0
BRA,2017,475553,237663,103620,141943,1,1,1,1,12873937,1793719,569464,628849,1,1,1,1,295842,263751,120637,132591,1881240,498958,187274,210720,1,1,1,1,1,0,0,0
BRA,2018,520631,256665,116969,155398,1,1,1,1,13770670,1858689,592515,669256,1,1,1,1,314217,272036,124453,139096,1979470,512470,193217,222106,1,1,1,1,1,0,0,0
BRA,2019,552751,276135,120549,164985,1,1,1,1,14522880,1914067,608135,708783,1,1,1,1,329197,278747,127676,147153,2101530,527338,198989,234600,1,1,1,1,1,0,0,0
BRB,1950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRB,1951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRB,1952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRB,1953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRB,1954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRB,1955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRB,1956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRB,1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRB,1958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRB,1959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRB,1960,23,5,5,0,0,0,0,1,250,32,13,0,0,0,0,1,5,4,2,0,,,,,,,,,,,,
BRB,1961,22,5,5,0,0,0,0,1,277,34,15,0,0,0,0,1,6,5,3,0,,,,,,,,,,,,
BRB,1962,20,4,4,0,0,0,0,1,267,31,15,0,0,0,0,1,6,4,3,0,,,,,,,,,,,,
BRB,1963,23,5,5,0,0,0,0,1,315,35,18,0,0,0,0,1,7,5,4,0,,,,,,,,,,,,
BRB,1964,23,5,5,0,0,0,0,1,333,35,19,0,0,0,0,1,7,5,4,0,43,9,6,0,0,0,0,1,1,0,0,0
BRB,1965,22,5,5,0,0,0,0,1,309,32,18,0,0,0,0,1,7,4,4,0,47,8,6,0,0,0,0,1,1,0,0,0
BRB,1966,28,6,6,0,0,0,0,1,404,40,23,0,0,0,0,1,9,5,5,0,50,10,7,0,0,0,0,1,1,0,0,0
BRB,1967,32,6,6,0,0,0,0,1,418,40,24,0,0,0,0,1,9,5,5,0,58,10,8,0,0,0,0,1,1,0,0,0
BRB,1968,43,9,7,0,0,0,0,1,466,44,26,0,0,0,0,1,10,6,5,0,67,12,8,0,0,0,0,1,1,0,0,0
BRB,1969,49,10,8,0,0,0,0,1,562,53,31,0,0,0,0,1,12,7,6,0,75,13,10,0,0,0,0,1,1,0,0,0
BRB,1970,58,15,13,0,0,0,0,1,642,63,38,1,0,0,0,1,14,8,7,0,88,16,12,0,0,0,0,1,1,0,0,0
BRB,1971,59,13,11,0,0,0,0,1,775,74,46,1,0,0,0,1,17,10,9,0,97,18,14,0,0,0,0,1,1,0,0,0
BRB,1972,63,15,12,0,0,0,0,1,859,81,50,1,0,0,0,1,18,11,10,0,108,20,15,0,0,0,0,1,1,0,0,0
BRB,1973,77,22,12,1,0,0,0,1,1135,109,62,1,0,0,0,1,24,15,13,0,134,26,18,1,0,0,0,1,1,0,0,0
BRB,1974,106,27,9,1,0,0,0,1,1367,134,66,2,0,0,0,1,29,18,14,1,171,32,20,1,0,0,0,1,1,0,0,0
BRB,1975,100,26,14,1,0,0,0,1,1420,141,65,2,0,0,0,1,31,19,14,1,186,35,20,1,0,0,0,1,1,0,0,0
BRB,1976,142,50,22,2,0,0,0,1,1704,182,80,3,0,0,0,1,37,24,16,1,192,43,23,2,0,0,0,1,1,0,0,0
BRB,1977,142,48,27,2,0,0,0,1,2148,231,102,4,0,0,0,1,46,31,21,1,215,51,28,2,0,1,0,1,1,0,0,0
BRB,1978,165,45,24,2,0,0,0,1,2001,219,94,5,0,0,0,1,43,30,19,2,246,55,28,2,0,0,0,1,1,0,0,0
BRB,1979,185,56,36,3,0,1,0,1,2600,282,126,6,0,0,0,1,56,38,25,2,294,69,36,3,0,1,0,1,1,0,0,0
BRB,1980,250,71,43,4,0,1,0,1,3374,365,165,8,0,0,0,1,73,49,33,3,377,87,47,4,1,1,0,1,1,0,0,0
BRB,1981,336,88,57,3,0,1,0,1,4035,437,202,8,0,0,0,1,87,58,40,3,412,97,55,4,1,1,0,1,1,0,0,0
BRB,1982,296,85,41,2,0,1,0,2,4630,496,217,7,0,0,0,2,101,67,46,3,427,105,57,3,1,1,0,2,1,0,0,0
BRB,1983,263,74,49,1,0,1,0,2,5043,524,230,6,0,0,0,2,110,71,48,3,459,107,60,3,1,1,0,2,1,0,0,0
BRB,1984,224,91,37,3,0,1,0,2,5413,565,230,6,0,1,0,2,119,76,49,2,506,116,61,3,1,1,0,2,1,0,0,0
BRB,1985,217,81,38,4,0,1,0,2,5697,585,227,8,0,1,0,2,125,79,49,3,534,121,60,3,1,1,0,2,1,0,0,0
BRB,1986,256,91,48,4,0,1,0,2,6074,616,236,9,0,1,0,2,133,83,49,3,592,129,63,4,1,1,0,1,1,0,0,0
BRB,1987,287,89,49,4,0,1,0,2,6374,635,240,10,0,1,0,2,139,86,50,3,661,137,66,4,1,1,0,2,1,0,0,0
BRB,1988,327,112,53,6,0,1,0,2,6934,685,255,12,0,1,0,2,151,92,53,4,701,148,69,5,1,1,0,2,1,0,0,0
BRB,1989,389,134,71,8,0,1,0,2,7659,760,286,15,0,1,0,2,166,102,58,5,771,166,77,7,1,1,1,2,1,0,0,0
BRB,1990,379,170,49,10,0,1,0,1,8465,863,295,18,0,1,0,1,184,115,63,6,766,175,77,8,1,1,1,1,1,0,0,0
BRB,1991,297,150,58,9,0,1,0,1,7274,791,254,20,0,1,0,1,159,107,52,7,765,173,70,9,1,1,0,1,1,0,0,0
BRB,1992,162,134,22,6,0,1,0,1,8152,881,252,18,0,1,0,1,179,120,56,7,732,178,65,8,1,1,1,1,1,0,0,0
BRB,1993,176,170,31,7,0,1,0,1,7665,888,219,18,0,1,0,1,168,118,48,7,787,183,60,7,1,1,1,1,1,0,0,0
BRB,1994,203,204,40,9,0,1,0,1,6810,884,193,19,0,1,0,1,148,115,40,7,824,202,56,8,1,1,0,1,1,0,0,0
BRB,1995,159,270,78,13,0,1,0,1,8111,1141,257,24,0,1,0,1,177,148,51,8,813,252,69,11,1,1,1,1,1,0,0,0
BRB,1996,168,337,79,14,0,1,0,1,8621,1360,294,28,0,1,0,1,188,175,59,10,847,285,79,11,1,1,1,1,1,0,0,0
BRB,1997,228,417,106,19,0,1,0,1,7467,1425,301,35,0,1,0,1,162,179,58,11,860,331,86,15,1,1,1,1,1,0,0,0
BRB,1998,333,546,161,22,0,1,0,1,8814,1920,430,43,0,1,0,1,190,241,81,15,885,435,116,20,1,1,1,1,1,0,0,0
BRB,1999,353,575,174,27,1,1,1,1,9929,2358,545,53,1,1,1,1,214,303,107,18,869,495,140,23,1,1,1,1,1,0,0,0
BRB,2000,363,555,152,30,1,1,1,1,10292,2594,589,61,1,1,1,1,222,340,120,21,870,528,150,24,1,1,1,1,1,0,0,0
BRB,2001,339,503,130,27,0,1,0,1,9805,2596,567,65,0,1,0,1,212,344,117,24,859,540,146,26,1,1,1,1,1,0,0,0
BRB,2002,392,528,148,29,0,1,0,1,8809,2497,537,67,0,1,0,1,190,328,108,24,849,574,143,31,1,1,1,1,1,0,0,0
BRB,2003,415,569,165,30,1,1,1,1,12556,3400,763,69,1,1,1,1,272,455,159,25,779,663,177,31,1,1,1,1,0,0,0,0
BRB,2004,467,607,213,29,1,1,1,1,13509,3668,850,71,1,1,1,1,293,491,173,26,842,701,197,31,1,1,1,1,0,0,0,0
